Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
1.8	sub-1	1	dev=local(1)	OutData	236.053	246.196	23	23.9883
1.8	leaf-1	0	dev[1]=net(0,1-5)	InInterests	290.268	9.92126	31	1.05957
1.8	leaf-1	0	dev[1]=net(0,1-5)	OutInterests	0	0	0	0
1.8	leaf-1	0	dev[1]=net(0,1-5)	InNacks	0	0	0	0
1.8	leaf-1	0	dev[1]=net(0,1-5)	OutNacks	0	0	0	0
1.8	leaf-1	0	dev[1]=net(0,1-5)	InData	0	0	0	0
1.8	leaf-1	0	dev[1]=net(0,1-5)	OutData	290.268	302.74	31	32.332
1.8	leaf-1	1	dev=local(1)	InInterests	0	0	0	0
1.8	leaf-1	1	dev=local(1)	OutInterests	290.268	9.92126	31	1.05957
1.8	leaf-1	1	dev=local(1)	InNacks	0	0	0	0
1.8	leaf-1	1	dev=local(1)	OutNacks	0	0	0	0
1.8	leaf-1	1	dev=local(1)	InData	290.268	302.74	31	32.332
1.8	leaf-1	1	dev=local(1)	OutData	0	0	0	0
1.8	acc-1	0	dev[5]=net(0,1-5)	InInterests	0	0	0	0
1.8	acc-1	0	dev[5]=net(0,1-5)	OutInterests	280.775	9.5968	29	0.991211
1.8	acc-1	0	dev[5]=net(0,1-5)	InNacks	0	0	0	0
1.8	acc-1	0	dev[5]=net(0,1-5)	OutNacks	0	0	0	0
1.8	acc-1	0	dev[5]=net(0,1-5)	InData	243.275	253.728	24	25.0312
1.8	acc-1	0	dev[5]=net(0,1-5)	OutData	0	0	0	0
1.8	acc-1	2	dev[5]=net(2,5-7)	InInterests	280.775	9.5968	29	0.991211
1.8	acc-1	2	dev[5]=net(2,5-7)	OutInterests	0	0	0	0
1.8	acc-1	2	dev[5]=net(2,5-7)	InNacks	0	0	0	0
1.8	acc-1	2	dev[5]=net(2,5-7)	OutNacks	0	0	0	0
1.8	acc-1	2	dev[5]=net(2,5-7)	InData	0	0	0	0
1.8	acc-1	2	dev[5]=net(2,5-7)	OutData	243.275	253.728	24	25.0312
1.8	root	0	dev[7]=net(0,5-7)	InInterests	0	0	0	0
1.8	root	0	dev[7]=net(0,5-7)	OutInterests	247.72	8.467	24	0.820312
1.8	root	0	dev[7]=net(0,5-7)	InNacks	0	0	0	0
1.8	root	0	dev[7]=net(0,5-7)	OutNacks	0	0	0	0
1.8	root	0	dev[7]=net(0,5-7)	InData	242.72	253.149	24	25.0312
1.8	root	0	dev[7]=net(0,5-7)	OutData	0	0	0	0
1.8	root	2	dev[7]=net(2,0-7)	InInterests	247.72	8.467	24	0.820312
1.8	root	2	dev[7]=net(2,0-7)	OutInterests	0	0	0	0
1.8	root	2	dev[7]=net(2,0-7)	InNacks	0	0	0	0
1.8	root	2	dev[7]=net(2,0-7)	OutNacks	0	0	0	0
1.8	root	2	dev[7]=net(2,0-7)	InData	0	0	0	0
1.8	root	2	dev[7]=net(2,0-7)	OutData	242.72	253.149	24	25.0312
1.9	sub-1	0	dev[0]=net(0,0-7)	InInterests	0	0	0	0
1.9	sub-1	0	dev[0]=net(0,0-7)	OutInterests	305.544	10.4434	32	1.09375
1.9	sub-1	0	dev[0]=net(0,0-7)	InNacks	0	0	0	0
1.9	sub-1	0	dev[0]=net(0,0-7)	OutNacks	0	0	0	0
1.9	sub-1	0	dev[0]=net(0,0-7)	InData	295.211	307.895	31	32.332
1.9	sub-1	0	dev[0]=net(0,0-7)	OutData	0	0	0	0
1.9	sub-1	1	dev=local(1)	InInterests	305.544	10.4434	32	1.09375
1.9	sub-1	1	dev=local(1)	OutInterests	0	0	0	0
1.9	sub-1	1	dev=local(1)	InNacks	0	0	0	0
1.9	sub-1	1	dev=local(1)	OutNacks	0	0	0	0
1.9	sub-1	1	dev=local(1)	InData	0	0	0	0
1.9	sub-1	1	dev=local(1)	OutData	295.211	307.895	31	32.332
1.9	leaf-1	0	dev[1]=net(0,1-5)	InInterests	266.054	9.09363	26	0.888672
1.9	leaf-1	0	dev[1]=net(0,1-5)	OutInterests	0	0	0	0
1.9	leaf-1	0	dev[1]=net(0,1-5)	InNacks	0	0	0	0
1.9	leaf-1	0	dev[1]=net(0,1-5)	OutNacks	0	0	0	0
1.9	leaf-1	0	dev[1]=net(0,1-5)	InData	0	0	0	0
1.9	leaf-1	0	dev[1]=net(0,1-5)	OutData	266.054	277.486	26	27.1172
1.9	leaf-1	1	dev=local(1)	InInterests	0	0	0	0
1.9	leaf-1	1	dev=local(1)	OutInterests	266.054	9.09363	26	0.888672
1.9	leaf-1	1	dev=local(1)	InNacks	0	0	0	0
1.9	leaf-1	1	dev=local(1)	OutNacks	0	0	0	0
1.9	leaf-1	1	dev=local(1)	InData	266.054	277.486	26	27.1172
1.9	leaf-1	1	dev=local(1)	OutData	0	0	0	0
1.9	acc-1	0	dev[5]=net(0,1-5)	InInterests	0	0	0	0
1.9	acc-1	0	dev[5]=net(0,1-5)	OutInterests	280.155	9.57561	28	0.957031
1.9	acc-1	0	dev[5]=net(0,1-5)	InNacks	0	0	0	0
1.9	acc-1	0	dev[5]=net(0,1-5)	OutNacks	0	0	0	0
1.9	acc-1	0	dev[5]=net(0,1-5)	InData	288.655	301.058	30	31.2891
1.9	acc-1	0	dev[5]=net(0,1-5)	OutData	0	0	0	0
1.9	acc-1	2	dev[5]=net(2,5-7)	InInterests	280.155	9.57561	28	0.957031
1.9	acc-1	2	dev[5]=net(2,5-7)	OutInterests	0	0	0	0
1.9	acc-1	2	dev[5]=net(2,5-7)	InNacks	0	0	0	0
1.9	acc-1	2	dev[5]=net(2,5-7)	OutNacks	0	0	0	0
1.9	acc-1	2	dev[5]=net(2,5-7)	InData	0	0	0	0
1.9	acc-1	2	dev[5]=net(2,5-7)	OutData	288.655	301.058	30	31.2891
1.9	root	0	dev[7]=net(0,5-7)	InInterests	0	0	0	0
1.9	root	0	dev[7]=net(0,5-7)	OutInterests	305.544	10.4434	32	1.09375
1.9	root	0	dev[7]=net(0,5-7)	InNacks	0	0	0	0
1.9	root	0	dev[7]=net(0,5-7)	OutNacks	0	0	0	0
1.9	root	0	dev[7]=net(0,5-7)	InData	288.544	300.942	30	31.2891
1.9	root	0	dev[7]=net(0,5-7)	OutData	0	0	0	0
1.9	root	2	dev[7]=net(2,0-7)	InInterests	305.544	10.4434	32	1.09375
1.9	root	2	dev[7]=net(2,0-7)	OutInterests	0	0	0	0
1.9	root	2	dev[7]=net(2,0-7)	InNacks	0	0	0	0
1.9	root	2	dev[7]=net(2,0-7)	OutNacks	0	0	0	0
1.9	root	2	dev[7]=net(2,0-7)	InData	0	0	0	0
1.9	root	2	dev[7]=net(2,0-7)	OutData	288.544	300.942	30	31.2891
2	sub-1	0	dev[0]=net(0,0-7)	InInterests	0	0	0	0
2	sub-1	0	dev[0]=net(0,0-7)	OutInterests	309.109	10.5652	31	1.05957
2	sub-1	0	dev[0]=net(0,0-7)	InNacks	0	0	0	0
2	sub-1	0	dev[0]=net(0,0-7)	OutNacks	0	0	0	0
2	sub-1	0	dev[0]=net(0,0-7)	InData	291.042	303.548	29	30.2461
2	sub-1	0	dev[0]=net(0,0-7)	OutData	0	0	0	0
2	sub-1	1	dev=local(1)	InInterests	309.109	10.5652	31	1.05957
2	sub-1	1	dev=local(1)	OutInterests	0	0	0	0
2	sub-1	1	dev=local(1)	InNacks	0	0	0	0
2	sub-1	1	dev=local(1)	OutNacks	0	0	0	0
2	sub-1	1	dev=local(1)	InData	0	0	0	0
2	sub-1	1	dev=local(1)	OutData	291.042	303.548	29	30.2461
2	leaf-1	0	dev[1]=net(0,1-5)	InInterests	317.211	10.8422	33	1.12793
2	leaf-1	0	dev[1]=net(0,1-5)	OutInterests	0	0	0	0
2	leaf-1	0	dev[1]=net(0,1-5)	InNacks	0	0	0	0
2	leaf-1	0	dev[1]=net(0,1-5)	OutNacks	0	0	0	0
2	leaf-1	0	dev[1]=net(0,1-5)	InData	0	0	0	0
2	leaf-1	0	dev[1]=net(0,1-5)	OutData	317.211	330.841	33	34.418
2	leaf-1	1	dev=local(1)	InInterests	0	0	0	0
2	leaf-1	1	dev=local(1)	OutInterests	317.211	10.8422	33	1.12793
2	leaf-1	1	dev=local(1)	InNacks	0	0	0	0
2	leaf-1	1	dev=local(1)	OutNacks	0	0	0	0
2	leaf-1	1	dev=local(1)	InData	317.211	330.841	33	34.418
2	leaf-1	1	dev=local(1)	OutData	0	0	0	0
2	acc-1	0	dev[5]=net(0,1-5)	InInterests	0	0	0	0
2	acc-1	0	dev[5]=net(0,1-5)	OutInterests	328.031	11.212	34	1.16211
2	acc-1	0	dev[5]=net(0,1-5)	InNacks	0	0	0	0
2	acc-1	0	dev[5]=net(0,1-5)	OutNacks	0	0	0	0
2	acc-1	0	dev[5]=net(0,1-5)	InData	297.731	310.524	30	31.2891
2	acc-1	0	dev[5]=net(0,1-5)	OutData	0	0	0	0
2	acc-1	2	dev[5]=net(2,5-7)	InInterests	328.031	11.212	34	1.16211
2	acc-1	2	dev[5]=net(2,5-7)	OutInterests	0	0	0	0
2	acc-1	2	dev[5]=net(2,5-7)	InNacks	0	0	0	0
2	acc-1	2	dev[5]=net(2,5-7)	OutNacks	0	0	0	0
2	acc-1	2	dev[5]=net(2,5-7)	InData	0	0	0	0
2	acc-1	2	dev[5]=net(2,5-7)	OutData	297.731	310.524	30	31.2891
2	root	0	dev[7]=net(0,5-7)	InInterests	0	0	0	0
2	root	0	dev[7]=net(0,5-7)	OutInterests	309.109	10.5652	31	1.05957
2	root	0	dev[7]=net(0,5-7)	InNacks	0	0	0	0
2	root	0	dev[7]=net(0,5-7)	OutNacks	0	0	0	0
2	root	0	dev[7]=net(0,5-7)	InData	297.709	310.501	30	31.2891
2	root	0	dev[7]=net(0,5-7)	OutData	0	0	0	0
2	root	2	dev[7]=net(2,0-7)	InInterests	309.109	10.5652	31	1.05957
2	root	2	dev[7]=net(2,0-7)	OutInterests	0	0	0	0
2	root	2	dev[7]=net(2,0-7)	InNacks	0	0	0	0
2	root	2	dev[7]=net(2,0-7)	OutNacks	0	0	0	0
2	root	2	dev[7]=net(2,0-7)	InData	0	0	0	0
2	root	2	dev[7]=net(2,0-7)	OutData	297.709	310.501	30	31.2891
2.1	sub-1	0	dev[0]=net(0,0-7)	InInterests	0	0	0	0
2.1	sub-1	0	dev[0]=net(0,0-7)	OutInterests	341.822	11.6834	35	1.19629
2.1	sub-1	0	dev[0]=net(0,0-7)	InNacks	0	0	0	0
2.1	sub-1	0	dev[0]=net(0,0-7)	OutNacks	0	0	0	0
2.1	sub-1	0	dev[0]=net(0,0-7)	InData	330.208	344.397	34	35.4609
2.1	sub-1	0	dev[0]=net(0,0-7)	OutData	0	0	0	0
2.1	sub-1	1	dev=local(1)	InInterests	341.822	11.6834	35	1.19629
2.1	sub-1	1	dev=local(1)	OutInterests	0	0	0	0
2.1	sub-1	1	dev=local(1)	InNacks	0	0	0	0
2.1	sub-1	1	dev=local(1)	OutNacks	0	0	0	0
2.1	sub-1	1	dev=local(1)	InData	0	0	0	0
2.1	sub-1	1	dev=local(1)	OutData	330.208	344.397	34	35.4609
2.1	leaf-1	0	dev[1]=net(0,1-5)	InInterests	327.442	11.1919	33	1.12793
2.1	leaf-1	0	dev[1]=net(0,1-5)	OutInterests	0	0	0	0
2.1	leaf-1	0	dev[1]=net(0,1-5)	InNacks	0	0	0	0
2.1	leaf-1	0	dev[1]=net(0,1-5)	OutNacks	0	0	0	0
2.1	leaf-1	0	dev[1]=net(0,1-5)	InData	0	0	0	0
2.1	leaf-1	0	dev[1]=net(0,1-5)	OutData	327.442	341.512	33	34.418
2.1	leaf-1	1	dev=local(1)	InInterests	0	0	0	0
2.1	leaf-1	1	dev=local(1)	OutInterests	327.442	11.1919	33	1.12793
2.1	leaf-1	1	dev=local(1)	InNacks	0	0	0	0
2.1	leaf-1	1	dev=local(1)	OutNacks	0	0	0	0
2.1	leaf-1	1	dev=local(1)	InData	327.442	341.512	33	34.418
2.1	leaf-1	1	dev=local(1)	OutData	0	0	0	0
2.1	acc-1	0	dev[5]=net(0,1-5)	InInterests	0	0	0	0
2.1	acc-1	0	dev[5]=net(0,1-5)	OutInterests	321.606	10.9924	32	1.09375
2.1	acc-1	0	dev[5]=net(0,1-5)	InNacks	0	0	0	0
2.1	acc-1	0	dev[5]=net(0,1-5)	OutNacks	0	0	0	0
2.1	acc-1	0	dev[5]=net(0,1-5)	InData	323.546	337.449	33	34.418
2.1	acc-1	0	dev[5]=net(0,1-5)	OutData	0	0	0	0
2.1	acc-1	2	dev[5]=net(2,5-7)	InInterests	321.606	10.9924	32	1.09375
2.1	acc-1	2	dev[5]=net(2,5-7)	OutInterests	0	0	0	0
2.1	acc-1	2	dev[5]=net(2,5-7)	InNacks	0	0	0	0
2.1	acc-1	2	dev[5]=net(2,5-7)	OutNacks	0	0	0	0
2.1	acc-1	2	dev[5]=net(2,5-7)	InData	0	0	0	0
2.1	acc-1	2	dev[5]=net(2,5-7)	OutData	323.546	337.449	33	34.418
2.1	root	0	dev[7]=net(0,5-7)	InInterests	0	0	0	0
2.1	root	0	dev[7]=net(0,5-7)	OutInterests	333.822	11.4099	34	1.16211
2.1	root	0	dev[7]=net(0,5-7)	InNacks	0	0	0	0
2.1	root	0	dev[7]=net(0,5-7)	OutNacks	0	0	0	0
2.1	root	0	dev[7]=net(0,5-7)	InData	323.542	337.444	33	34.418
2.1	root	0	dev[7]=net(0,5-7)	OutData	0	0	0	0
2.1	root	2	dev[7]=net(2,0-7)	InInterests	333.822	11.4099	34	1.16211
2.1	root	2	dev[7]=net(2,0-7)	OutInterests	0	0	0	0
2.1	root	2	dev[7]=net(2,0-7)	InNacks	0	0	0	0
2.1	root	2	dev[7]=net(2,0-7)	OutNacks	0	0	0	0
2.1	root	2	dev[7]=net(2,0-7)	InData	0	0	0	0
2.1	root	2	dev[7]=net(2,0-7)	OutData	323.542	337.444	33	34.418
2.2	sub-1	0	dev[0]=net(0,0-7)	InInterests	0	0	0	0
2.2	sub-1	0	dev[0]=net(0,0-7)	OutInterests	356.364	12.1804	36	1.23047
2.2	sub-1	0	dev[0]=net(0,0-7)	InNacks	0	0	0	0
2.2	sub-1	0	dev[0]=net(0,0-7)	OutNacks	0	0	0	0
2.2	sub-1	0	dev[0]=net(0,0-7)	InData	338.042	352.567	34	35.4609
2.2	sub-1	0	dev[0]=net(0,0-7)	OutData	0	0	0	0
2.2	sub-1	1	dev=local(1)	InInterests	356.364	12.1804	36	1.23047
2.2	sub-1	1	dev=local(1)	OutInterests	0	0	0	0
2.2	sub-1	1	dev=local(1)	InNacks	0	0	0	0
2.2	sub-1	1	dev=local(1)	OutNacks	0	0	0	0
2.2	sub-1	1	dev=local(1)	InData	0	0	0	0
2.2	sub-1	1	dev=local(1)	OutData	338.042	352.567	34	35.4609
2.2	leaf-1	0	dev[1]=net(0,1-5)	InInterests	353.488	12.0821	36	1.23047
2.2	leaf-1	0	dev[1]=net(0,1-5)	OutInterests	0	0	0	0
2.2	leaf-1	0	dev[1]=net(0,1-5)	InNacks	0	0	0	0
2.2	leaf-1	0	dev[1]=net(0,1-5)	OutNacks	0	0	0	0
2.2	leaf-1	0	dev[1]=net(0,1-5)	InData	0	0	0	0
2.2	leaf-1	0	dev[1]=net(0,1-5)	OutData	353.488	368.677	36	37.5469
2.2	leaf-1	1	dev=local(1)	InInterests	0	0	0	0
2.2	leaf-1	1	dev=local(1)	OutInterests	353.488	12.0821	36	1.23047
2.2	leaf-1	1	dev=local(1)	InNacks	0	0	0	0
2.2	leaf-1	1	dev=local(1)	OutNacks	0	0	0	0
2.2	leaf-1	1	dev=local(1)	InData	353.488	368.677	36	37.5469
2.2	leaf-1	1	dev=local(1)	OutData	0	0	0	0
2.2	acc-1	0	dev[5]=net(0,1-5)	InInterests	0	0	0	0
2.2	acc-1	0	dev[5]=net(0,1-5)	OutInterests	360.321	12.3157	37	1.26465
2.2	acc-1	0	dev[5]=net(0,1-5)	InNacks	0	0	0	0
2.2	acc-1	0	dev[5]=net(0,1-5)	OutNacks	0	0	0	0
2.2	acc-1	0	dev[5]=net(0,1-5)	InData	344.709	359.521	35	36.5039
2.2	acc-1	0	dev[5]=net(0,1-5)	OutData	0	0	0	0
2.2	acc-1	2	dev[5]=net(2,5-7)	InInterests	360.321	12.3157	37	1.26465
2.2	acc-1	2	dev[5]=net(2,5-7)	OutInterests	0	0	0	0
2.2	acc-1	2	dev[5]=net(2,5-7)	InNacks	0	0	0	0
2.2	acc-1	2	dev[5]=net(2,5-7)	OutNacks	0	0	0	0
2.2	acc-1	2	dev[5]=net(2,5-7)	InData	0	0	0	0
2.2	acc-1	2	dev[5]=net(2,5-7)	OutData	344.709	359.521	35	36.5039
2.2	root	0	dev[7]=net(0,5-7)	InInterests	0	0	0	0
2.2	root	0	dev[7]=net(0,5-7)	OutInterests	362.764	12.3992	37	1.26465
2.2	root	0	dev[7]=net(0,5-7)	InNacks	0	0	0	0
2.2	root	0	dev[7]=net(0,5-7)	OutNacks	0	0	0	0
2.2	root	0	dev[7]=net(0,5-7)	InData	344.708	359.52	35	36.5039
2.2	root	0	dev[7]=net(0,5-7)	OutData	0	0	0	0
2.2	root	2	dev[7]=net(2,0-7)	InInterests	362.764	12.3992	37	1.26465
2.2	root	2	dev[7]=net(2,0-7)	OutInterests	0	0	0	0
2.2	root	2	dev[7]=net(2,0-7)	InNacks	0	0	0	0
2.2	root	2	dev[7]=net(2,0-7)	OutNacks	0	0	0	0
2.2	root	2	dev[7]=net(2,0-7)	InData	0	0	0	0
2.2	root	2	dev[7]=net(2,0-7)	OutData	344.708	359.52	35	36.5039
2.3	sub-1	0	dev[0]=net(0,0-7)	InInterests	0	0	0	0
2.3	sub-1	0	dev[0]=net(0,0-7)	OutInterests	367.273	12.5533	37	1.26465
2.3	sub-1	0	dev[0]=net(0,0-7)	InNacks	0	0	0	0
2.3	sub-1	0	dev[0]=net(0,0-7)	OutNacks	0	0	0	0
2.3	sub-1	0	dev[0]=net(0,0-7)	InData	355.608	370.888	36	37.5469
2.3	sub-1	0	dev[0]=net(0,0-7)	OutData	0	0	0	0
2.3	sub-1	1	dev=local(1)	InInterests	367.273	12.5533	37	1.26465
2.3	sub-1	1	dev=local(1)	OutInterests	0	0	0	0
2.3	sub-1	1	dev=local(1)	InNacks	0	0	0	0
2.3	sub-1	1	dev=local(1)	OutNacks	0	0	0	0
2.3	sub-1	1	dev=local(1)	InData	0	0	0	0
2.3	sub-1	1	dev=local(1)	OutData	355.608	370.888	36	37.5469
2.3	leaf-1	0	dev[1]=net(0,1-5)	InInterests	366.698	12.5336	37	1.26465
2.3	leaf-1	0	dev[1]=net(0,1-5)	OutInterests	0	0	0	0
2.3	leaf-1	0	dev[1]=net(0,1-5)	InNacks	0	0	0	0
2.3	leaf-1	0	dev[1]=net(0,1-5)	OutNacks	0	0	0	0
2.3	leaf-1	0	dev[1]=net(0,1-5)	InData	0	0	0	0
2.3	leaf-1	0	dev[1]=net(0,1-5)	OutData	366.698	382.454	37	38.5898
2.3	leaf-1	1	dev=local(1)	InInterests	0	0	0	0
2.3	leaf-1	1	dev=local(1)	OutInterests	366.698	12.5336	37	1.26465
2.3	leaf-1	1	dev=local(1)	InNacks	0	0	0	0
2.3	leaf-1	1	dev=local(1)	OutNacks	0	0	0	0
2.3	leaf-1	1	dev=local(1)	InData	366.698	382.454	37	38.5898
2.3	leaf-1	1	dev=local(1)	OutData	0	0	0	0
2.3	acc-1	0	dev[5]=net(0,1-5)	InInterests	0	0	0	0
2.3	acc-1	0	dev[5]=net(0,1-5)	OutInterests	360.064	12.3069	36	1.23047
2.3	acc-1	0	dev[5]=net(0,1-5)	InNacks	0	0	0	0
2.3	acc-1	0	dev[5]=net(0,1-5)	OutNacks	0	0	0	0
2.3	acc-1	0	dev[5]=net(0,1-5)	InData	348.942	363.935	35	36.5039
2.3	acc-1	0	dev[5]=net(0,1-5)	OutData	0	0	0	0
2.3	acc-1	2	dev[5]=net(2,5-7)	InInterests	360.064	12.3069	36	1.23047
2.3	acc-1	2	dev[5]=net(2,5-7)	OutInterests	0	0	0	0
2.3	acc-1	2	dev[5]=net(2,5-7)	InNacks	0	0	0	0
2.3	acc-1	2	dev[5]=net(2,5-7)	OutNacks	0	0	0	0
2.3	acc-1	2	dev[5]=net(2,5-7)	InData	0	0	0	0
2.3	acc-1	2	dev[5]=net(2,5-7)	OutData	348.942	363.935	35	36.5039
2.3	root	0	dev[7]=net(0,5-7)	InInterests	0	0	0	0
2.3	root	0	dev[7]=net(0,5-7)	OutInterests	360.553	12.3236	36	1.23047
2.3	root	0	dev[7]=net(0,5-7)	InNacks	0	0	0	0
2.3	root	0	dev[7]=net(0,5-7)	OutNacks	0	0	0	0
2.3	root	0	dev[7]=net(0,5-7)	InData	348.942	363.935	35	36.5039
2.3	root	0	dev[7]=net(0,5-7)	OutData	0	0	0	0
2.3	root	2	dev[7]=net(2,0-7)	InInterests	360.553	12.3236	36	1.23047
2.3	root	2	dev[7]=net(2,0-7)	OutInterests	0	0	0	0
2.3	root	2	dev[7]=net(2,0-7)	InNacks	0	0	0	0
2.3	root	2	dev[7]=net(2,0-7)	OutNacks	0	0	0	0
2.3	root	2	dev[7]=net(2,0-7)	InData	0	0	0	0
2.3	root	2	dev[7]=net(2,0-7)	OutData	348.942	363.935	35	36.5039
2.4	sub-1	0	dev[0]=net(0,0-7)	InInterests	0	0	0	0
2.4	sub-1	0	dev[0]=net(0,0-7)	OutInterests	361.455	12.3544	36	1.23047
2.4	sub-1	0	dev[0]=net(0,0-7)	InNacks	0	0	0	0
2.4	sub-1	0	dev[0]=net(0,0-7)	OutNacks	0	0	0	0
2.4	sub-1	0	dev[0]=net(0,0-7)	InData	351.122	366.209	35	36.5039
2.4	sub-1	0	dev[0]=net(0,0-7)	OutData	0	0	0	0
2.4	sub-1	1	dev=local(1)	InInterests	361.455	12.3544	36	1.23047
2.4	sub-1	1	dev=local(1)	OutInterests	0	0	0	0
2.4	sub-1	1	dev=local(1)	InNacks	0	0	0	0
2.4	sub-1	1	dev=local(1)	OutNacks	0	0	0	0
2.4	sub-1	1	dev=local(1)	InData	0	0	0	0
2.4	sub-1	1	dev=local(1)	OutData	351.122	366.209	35	36.5039
2.4	leaf-1	0	dev[1]=net(0,1-5)	InInterests	361.34	12.3505	36	1.23047
2.4	leaf-1	0	dev[1]=net(0,1-5)	OutInterests	0	0	0	0
2.4	leaf-1	0	dev[1]=net(0,1-5)	InNacks	0	0	0	0
2.4	leaf-1	0	dev[1]=net(0,1-5)	OutNacks	0	0	0	0
2.4	leaf-1	0	dev[1]=net(0,1-5)	InData	0	0	0	0
2.4	leaf-1	0	dev[1]=net(0,1-5)	OutData	361.34	376.866	36	37.5469
2.4	leaf-1	1	dev=local(1)	InInterests	0	0	0	0
2.4	leaf-1	1	dev=local(1)	OutInterests	361.34	12.3505	36	1.23047
2.4	leaf-1	1	dev=local(1)	InNacks	0	0	0	0
2.4	leaf-1	1	dev=local(1)	OutNacks	0	0	0	0
2.4	leaf-1	1	dev=local(1)	InData	361.34	376.866	36	37.5469
2.4	leaf-1	1	dev=local(1)	OutData	0	0	0	0
2.4	acc-1	0	dev[5]=net(0,1-5)	InInterests	0	0	0	0
2.4	acc-1	0	dev[5]=net(0,1-5)	OutInterests	360.013	12.3051	36	1.23047
2.4	acc-1	0	dev[5]=net(0,1-5)	InNacks	0	0	0	0
2.4	acc-1	0	dev[5]=net(0,1-5)	OutNacks	0	0	0	0
2.4	acc-1	0	dev[5]=net(0,1-5)	InData	349.788	364.818	35	36.5039
2.4	acc-1	0	dev[5]=net(0,1-5)	OutData	0	0	0	0
2.4	acc-1	2	dev[5]=net(2,5-7)	InInterests	360.013	12.3051	36	1.23047
2.4	acc-1	2	dev[5]=net(2,5-7)	OutInterests	0	0	0	0
2.4	acc-1	2	dev[5]=net(2,5-7)	InNacks	0	0	0	0
2.4	acc-1	2	dev[5]=net(2,5-7)	OutNacks	0	0	0	0
2.4	acc-1	2	dev[5]=net(2,5-7)	InData	0	0	0	0
2.4	acc-1	2	dev[5]=net(2,5-7)	OutData	349.788	364.818	35	36.5039
2.4	root	0	dev[7]=net(0,5-7)	InInterests	0	0	0	0
2.4	root	0	dev[7]=net(0,5-7)	OutInterests	360.111	12.3085	36	1.23047
2.4	root	0	dev[7]=net(0,5-7)	InNacks	0	0	0	0
2.4	root	0	dev[7]=net(0,5-7)	OutNacks	0	0	0	0
2.4	root	0	dev[7]=net(0,5-7)	InData	349.788	364.818	35	36.5039
2.4	root	0	dev[7]=net(0,5-7)	OutData	0	0	0	0
2.4	root	2	dev[7]=net(2,0-7)	InInterests	360.111	12.3085	36	1.23047
2.4	root	2	dev[7]=net(2,0-7)	OutInterests	0	0	0	0
2.4	root	2	dev[7]=net(2,0-7)	InNacks	0	0	0	0
2.4	root	2	dev[7]=net(2,0-7)	OutNacks	0	0	0	0
2.4	root	2	dev[7]=net(2,0-7)	InData	0	0	0	0
2.4	root	2	dev[7]=net(2,0-7)	OutData	349.788	364.818	35	36.5039
2.5	sub-1	0	dev[0]=net(0,0-7)	InInterests	0	0	0	0
2.5	sub-1	0	dev[0]=net(0,0-7)	OutInterests	368.291	12.5881	37	1.26465
2.5	sub-1	0	dev[0]=net(0,0-7)	InNacks	0	0	0	0
2.5	sub-1	0	dev[0]=net(0,0-7)	OutNacks	0	0	0	0
2.5	sub-1	0	dev[0]=net(0,0-7)	InData	350.224	365.273	35	36.5039
2.5	sub-1	0	dev[0]=net(0,0-7)	OutData	0	0	0	0
2.5	sub-1	1	dev=local(1)	InInterests	368.291	12.5881	37	1.26465
2.5	sub-1	1	dev=local(1)	OutInterests	0	0	0	0
2.5	sub-1	1	dev=local(1)	InNacks	0	0	0	0
2.5	sub-1	1	dev=local(1)	OutNacks	0	0	0	0
2.5	sub-1	1	dev=local(1)	InData	0	0	0	0
2.5	sub-1	1	dev=local(1)	OutData	350.224	365.273	35	36.5039
2.5	leaf-1	0	dev[1]=net(0,1-5)	InInterests	360.268	12.3138	36	1.23047
2.5	leaf-1	0	dev[1]=net(0,1-5)	OutInterests	0	0	0	0
2.5	leaf-1	0	dev[1]=net(0,1-5)	InNacks	0	0	0	0
2.5	leaf-1	0	dev[1]=net(0,1-5)	OutNacks	0	0	0	0
2.5	leaf-1	0	dev[1]=net(0,1-5)	InData	0	0	0	0
2.5	leaf-1	0	dev[1]=net(0,1-5)	OutData	360.268	375.748	36	37.5469
2.5	leaf-1	1	dev=local(1)	InInterests	0	0	0	0
2.5	leaf-1	1	dev=local(1)	OutInterests	360.268	12.3138	36	1.23047
2.5	leaf-1	1	dev=local(1)	InNacks	0	0	0	0
2.5	leaf-1	1	dev=local(1)	OutNacks	0	0	0	0
2.5	leaf-1	1	dev=local(1)	InData	360.268	375.748	36	37.5469
2.5	leaf-1	1	dev=local(1)	OutData	0	0	0	0
2.5	acc-1	0	dev[5]=net(0,1-5)	InInterests	0	0	0	0
2.5	acc-1	0	dev[5]=net(0,1-5)	OutInterests	368.003	12.5782	37	1.26465
2.5	acc-1	0	dev[5]=net(0,1-5)	InNacks	0	0	0	0
2.5	acc-1	0	dev[5]=net(0,1-5)	OutNacks	0	0	0	0
2.5	acc-1	0	dev[5]=net(0,1-5)	InData	349.958	364.995	35	36.5039
2.5	acc-1	0	dev[5]=net(0,1-5)	OutData	0	0	0	0
2.5	acc-1	2	dev[5]=net(2,5-7)	InInterests	368.003	12.5782	37	1.26465
2.5	acc-1	2	dev[5]=net(2,5-7)	OutInterests	0	0	0	0
2.5	acc-1	2	dev[5]=net(2,5-7)	InNacks	0	0	0	0
2.5	acc-1	2	dev[5]=net(2,5-7)	OutNacks	0	0	0	0
